PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.4068e+02   -9.3365e-02    1.0026e+00
 1.2230e+00    1.4069e+02   -9.3209e-02    1.0026e+00
 1.2240e+00    1.4069e+02   -9.3098e-02    1.0024e+00
 1.2250e+00    1.4070e+02   -9.3190e-02    1.0023e+00
 1.2260e+00    1.4070e+02   -9.3198e-02    1.0022e+00
 1.2270e+00    1.4071e+02   -9.3002e-02    1.0021e+00
 1.2280e+00    1.4071e+02   -9.3108e-02    1.0020e+00
 1.2290e+00    1.4071e+02   -9.3188e-02    1.0019e+00
 1.2300e+00    1.4072e+02   -9.2897e-02    1.0019e+00
 1.2310e+00    1.4072e+02   -9.3174e-02    1.0017e+00
 1.2320e+00    1.4072e+02   -9.3219e-02    1.0017e+00
 1.2330e+00    1.4072e+02   -9.3153e-02    1.0017e+00
 1.2340e+00    1.4072e+02   -9.3154e-02    1.0017e+00
 1.2350e+00    1.4073e+02   -9.3375e-02    1.0016e+00
 1.2360e+00    1.4073e+02   -9.3391e-02    1.0016e+00
 1.2370e+00    1.4073e+02   -9.3287e-02    1.0015e+00
 1.2380e+00    1.4073e+02   -9.3293e-02    1.0015e+00
 1.2390e+00    1.4074e+02   -9.3342e-02    1.0015e+00
 1.2400e+00    1.4074e+02   -9.3410e-02    1.0014e+00
 1.2410e+00    1.4074e+02   -9.3286e-02    1.0012e+00
 1.2420e+00    1.4074e+02   -9.3307e-02    1.0013e+00
 1.2430e+00    1.4074e+02   -9.3246e-02    1.0014e+00
 1.2440e+00    1.4074e+02   -9.3499e-02    1.0013e+00
 1.2450e+00    1.4075e+02   -9.3373e-02    1.0012e+00
 1.2460e+00    1.4075e+02   -9.3377e-02    1.0013e+00
 1.2470e+00    1.4075e+02   -9.3507e-02    1.0014e+00
 1.2480e+00    1.4075e+02   -9.3509e-02    1.0014e+00
 1.2490e+00    1.4075e+02   -9.3449e-02    1.0013e+00
 1.2500e+00    1.4075e+02   -9.3514e-02    1.0012e+00
 1.2510e+00    1.4076e+02   -9.3510e-02    1.0013e+00
 1.2520e+00    1.4076e+02   -9.3443e-02    1.0012e+00
 1.2530e+00    1.4076e+02   -9.3717e-02    1.0012e+00
 1.2540e+00    1.4076e+02   -9.3629e-02    1.0013e+00
 1.2550e+00    1.4076e+02   -9.3425e-02    1.0012e+00
 1.2560e+00    1.4076e+02   -9.3483e-02    1.0013e+00
 1.2570e+00    1.4076e+02   -9.3523e-02    1.0012e+00
 1.2580e+00    1.4076e+02   -9.3492e-02    1.0011e+00
 1.2590e+00    1.4077e+02   -9.3452e-02    1.0010e+00
 1.2600e+00    1.4077e+02   -9.3398e-02    1.0009e+00
 1.2610e+00    1.4077e+02   -9.3695e-02    1.0009e+00
 1.2620e+00    1.4077e+02   -9.3509e-02    1.0008e+00
 1.2630e+00    1.4077e+02   -9.3523e-02    1.0008e+00
 1.2640e+00    1.4077e+02   -9.3763e-02    1.0008e+00
 1.2650e+00    1.4077e+02   -9.4034e-02    1.0008e+00
 1.2660e+00    1.4078e+02   -9.3765e-02    1.0010e+00
 1.2670e+00    1.4078e+02   -9.3924e-02    1.0010e+00
 1.2680e+00    1.4078e+02   -9.4134e-02    1.0010e+00
 1.2690e+00    1.4078e+02   -9.4483e-02    1.0011e+00
 1.2700e+00    1.4079e+02   -9.4909e-02    1.0010e+00
 1.2710e+00    1.4080e+02   -9.3848e-02    1.0008e+00
 1.2720e+00    1.4080e+02   -9.3490e-02    1.0008e+00
 1.2730e+00    1.4078e+02   -9.6300e-02    1.0010e+00
 1.2740e+00    1.4078e+02   -9.7052e-02    1.0010e+00
 1.2750e+00    1.4081e+02   -9.3623e-02    1.0007e+00
 1.2760e+00    1.4082e+02   -9.1652e-02    1.0006e+00
 1.2770e+00    1.4076e+02   -9.8571e-02    1.0012e+00
 1.2780e+00    1.4074e+02   -1.0280e-01    1.0015e+00
 1.2790e+00    1.4079e+02   -9.6823e-02    1.0010e+00
 1.2800e+00    1.4085e+02   -9.0797e-02    1.0004e+00
