PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.4170e+02   -9.4309e-02    1.0026e+00
 1.2230e+00    1.4170e+02   -9.4481e-02    1.0024e+00
 1.2240e+00    1.4171e+02   -9.4379e-02    1.0024e+00
 1.2250e+00    1.4172e+02   -9.4183e-02    1.0022e+00
 1.2260e+00    1.4172e+02   -9.4353e-02    1.0024e+00
 1.2270e+00    1.4172e+02   -9.4269e-02    1.0025e+00
 1.2280e+00    1.4173e+02   -9.4048e-02    1.0023e+00
 1.2290e+00    1.4173e+02   -9.4404e-02    1.0024e+00
 1.2300e+00    1.4173e+02   -9.4437e-02    1.0023e+00
 1.2310e+00    1.4174e+02   -9.4318e-02    1.0023e+00
 1.2320e+00    1.4174e+02   -9.4296e-02    1.0023e+00
 1.2330e+00    1.4175e+02   -9.4475e-02    1.0022e+00
 1.2340e+00    1.4175e+02   -9.4531e-02    1.0022e+00
 1.2350e+00    1.4176e+02   -9.4402e-02    1.0021e+00
 1.2360e+00    1.4176e+02   -9.4442e-02    1.0022e+00
 1.2370e+00    1.4177e+02   -9.4356e-02    1.0020e+00
 1.2380e+00    1.4177e+02   -9.4543e-02    1.0021e+00
 1.2390e+00    1.4178e+02   -9.4560e-02    1.0022e+00
 1.2400e+00    1.4178e+02   -9.4445e-02    1.0021e+00
 1.2410e+00    1.4179e+02   -9.4437e-02    1.0022e+00
 1.2420e+00    1.4179e+02   -9.4582e-02    1.0020e+00
 1.2430e+00    1.4180e+02   -9.4503e-02    1.0018e+00
 1.2440e+00    1.4180e+02   -9.4443e-02    1.0018e+00
 1.2450e+00    1.4181e+02   -9.4440e-02    1.0019e+00
 1.2460e+00    1.4181e+02   -9.4467e-02    1.0018e+00
 1.2470e+00    1.4181e+02   -9.4328e-02    1.0017e+00
 1.2480e+00    1.4181e+02   -9.4409e-02    1.0017e+00
 1.2490e+00    1.4181e+02   -9.4450e-02    1.0016e+00
 1.2500e+00    1.4181e+02   -9.4606e-02    1.0014e+00
 1.2510e+00    1.4181e+02   -9.4687e-02    1.0014e+00
 1.2520e+00    1.4181e+02   -9.4636e-02    1.0013e+00
 1.2530e+00    1.4182e+02   -9.4759e-02    1.0012e+00
 1.2540e+00    1.4182e+02   -9.4928e-02    1.0011e+00
 1.2550e+00    1.4182e+02   -9.4744e-02    1.0010e+00
 1.2560e+00    1.4183e+02   -9.4696e-02    1.0010e+00
 1.2570e+00    1.4183e+02   -9.4834e-02    1.0010e+00
 1.2580e+00    1.4183e+02   -9.4980e-02    1.0008e+00
 1.2590e+00    1.4183e+02   -9.4888e-02    1.0009e+00
 1.2600e+00    1.4184e+02   -9.4919e-02    1.0010e+00
 1.2610e+00    1.4184e+02   -9.5102e-02    1.0010e+00
 1.2620e+00    1.4184e+02   -9.4940e-02    1.0011e+00
 1.2630e+00    1.4185e+02   -9.4718e-02    1.0010e+00
 1.2640e+00    1.4185e+02   -9.4817e-02    1.0012e+00
 1.2650e+00    1.4186e+02   -9.4791e-02    1.0010e+00
 1.2660e+00    1.4186e+02   -9.4788e-02    1.0008e+00
 1.2670e+00    1.4186e+02   -9.4771e-02    1.0010e+00
 1.2680e+00    1.4186e+02   -9.4847e-02    1.0009e+00
 1.2690e+00    1.4187e+02   -9.5063e-02    1.0011e+00
 1.2700e+00    1.4187e+02   -9.4663e-02    1.0009e+00
 1.2710e+00    1.4188e+02   -9.4191e-02    1.0009e+00
 1.2720e+00    1.4188e+02   -9.4387e-02    1.0011e+00
 1.2730e+00    1.4188e+02   -9.5148e-02    1.0012e+00
 1.2740e+00    1.4189e+02   -9.4287e-02    1.0011e+00
 1.2750e+00    1.4190e+02   -9.2515e-02    1.0007e+00
 1.2760e+00    1.4189e+02   -9.4319e-02    1.0008e+00
 1.2770e+00    1.4188e+02   -9.6539e-02    1.0011e+00
 1.2780e+00    1.4190e+02   -9.4042e-02    1.0008e+00
 1.2790e+00    1.4193e+02   -9.0432e-02    9.9578e-01
