PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.5171e+02   -2.7457e-01    1.0053e+00
 1.2230e+00    1.5167e+02   -2.7808e-01    1.0063e+00
 1.2240e+00    1.5166e+02   -2.7876e-01    1.0064e+00
 1.2250e+00    1.5169e+02   -2.7635e-01    1.0059e+00
 1.2260e+00    1.5175e+02   -2.7168e-01    1.0046e+00
 1.2270e+00    1.5183e+02   -2.6636e-01    1.0032e+00
 1.2280e+00    1.5188e+02   -2.6249e-01    1.0022e+00
 1.2290e+00    1.5189e+02   -2.6176e-01    1.0019e+00
 1.2300e+00    1.5186e+02   -2.6441e-01    1.0025e+00
 1.2310e+00    1.5180e+02   -2.6925e-01    1.0037e+00
 1.2320e+00    1.5173e+02   -2.7432e-01    1.0051e+00
 1.2330e+00    1.5168e+02   -2.7777e-01    1.0058e+00
 1.2340e+00    1.5167e+02   -2.7850e-01    1.0059e+00
 1.2350e+00    1.5171e+02   -2.7622e-01    1.0054e+00
 1.2360e+00    1.5177e+02   -2.7163e-01    1.0039e+00
 1.2370e+00    1.5184e+02   -2.6633e-01    1.0028e+00
 1.2380e+00    1.5189e+02   -2.6231e-01    1.0017e+00
 1.2390e+00    1.5191e+02   -2.6130e-01    1.0012e+00
 1.2400e+00    1.5188e+02   -2.6377e-01    1.0021e+00
 1.2410e+00    1.5182e+02   -2.6860e-01    1.0030e+00
 1.2420e+00    1.5175e+02   -2.7384e-01    1.0046e+00
 1.2430e+00    1.5170e+02   -2.7754e-01    1.0053e+00
 1.2440e+00    1.5169e+02   -2.7842e-01    1.0058e+00
 1.2450e+00    1.5172e+02   -2.7621e-01    1.0050e+00
 1.2460e+00    1.5179e+02   -2.7161e-01    1.0039e+00
 1.2470e+00    1.5186e+02   -2.6616e-01    1.0023e+00
 1.2480e+00    1.5192e+02   -2.6195e-01    1.0012e+00
 1.2490e+00    1.5193e+02   -2.6086e-01    1.0011e+00
 1.2500e+00    1.5190e+02   -2.6342e-01    1.0016e+00
 1.2510e+00    1.5184e+02   -2.6849e-01    1.0029e+00
 1.2520e+00    1.5177e+02   -2.7397e-01    1.0043e+00
 1.2530e+00    1.5172e+02   -2.7785e-01    1.0053e+00
 1.2540e+00    1.5170e+02   -2.7885e-01    1.0056e+00
 1.2550e+00    1.5174e+02   -2.7666e-01    1.0049e+00
 1.2560e+00    1.5180e+02   -2.7199e-01    1.0037e+00
 1.2570e+00    1.5188e+02   -2.6640e-01    1.0022e+00
 1.2580e+00    1.5193e+02   -2.6210e-01    1.0011e+00
 1.2590e+00    1.5195e+02   -2.6095e-01    1.0007e+00
 1.2600e+00    1.5192e+02   -2.6347e-01    1.0013e+00
 1.2610e+00    1.5185e+02   -2.6852e-01    1.0027e+00
 1.2620e+00    1.5178e+02   -2.7398e-01    1.0039e+00
 1.2630e+00    1.5173e+02   -2.7785e-01    1.0051e+00
 1.2640e+00    1.5172e+02   -2.7883e-01    1.0052e+00
 1.2650e+00    1.5175e+02   -2.7662e-01    1.0046e+00
 1.2660e+00    1.5181e+02   -2.7194e-01    1.0034e+00
 1.2670e+00    1.5189e+02   -2.6631e-01    1.0019e+00
 1.2680e+00    1.5195e+02   -2.6185e-01    1.0008e+00
 1.2690e+00    1.5197e+02   -2.6044e-01    1.0004e+00
 1.2700e+00    1.5194e+02   -2.6275e-01    1.0011e+00
 1.2710e+00    1.5187e+02   -2.6775e-01    1.0023e+00
 1.2720e+00    1.5180e+02   -2.7334e-01    1.0037e+00
 1.2730e+00    1.5174e+02   -2.7748e-01    1.0048e+00
 1.2740e+00    1.5172e+02   -2.7878e-01    1.0053e+00
 1.2750e+00    1.5175e+02   -2.7680e-01    1.0047e+00
 1.2760e+00    1.5182e+02   -2.7211e-01    1.0036e+00
 1.2770e+00    1.5190e+02   -2.6622e-01    1.0020e+00
 1.2780e+00    1.5196e+02   -2.6129e-01    1.0006e+00
 1.2790e+00    1.5199e+02   -2.5891e-01    9.9819e-01
